INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Shooting
199582060,7/10/2019,2:56:00,BROOKLYN,69,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,012,579","175,845",40.64929346,-73.89791187,1
199582060,7/10/2019,2:56:00,BROOKLYN,69,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,012,579","175,845",40.64929346,-73.89791187,1
199526931,7/9/2019,10:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,F,BLACK,"1,003,112","216,851",40.76187046,-73.93191334,1
199467222,7/8/2019,23:32:00,BRONX,48,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,016,293","250,009",40.852842,-73.88417431,1
199467222,7/8/2019,23:32:00,BRONX,48,0,,FALSE,,,,<18,M,WHITE HISPANIC,"1,016,293","250,009",40.852842,-73.88417431,1
199467225,7/8/2019,17:40:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,002,948","182,618",40.66790943,-73.93260043,1
199467225,7/8/2019,17:40:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,25-44,M,BLACK,"1,002,948","182,618",40.66790943,-73.93260043,1
200839849,7/7/2019,20:20:00,QUEENS,102,0,HOSPITAL,FALSE,,,,25-44,F,BLACK,"1,035,310","194,572",40.70059287,-73.8158542,1
199422329,7/7/2019,10:50:00,BROOKLYN,60,0,PVT HOUSE,FALSE,18-24,M,BLACK,25-44,F,BLACK,"985,897","148,507",40.57430143,-73.99407279,1
199403139,7/7/2019,0:30:00,STATEN ISLAND,120,0,,FALSE,,,,18-24,M,BLACK,"950,823","170,806",40.63544472,-74.12043776,1
199403138,7/6/2019,23:45:00,MANHATTAN,28,0,,FALSE,,,,25-44,M,BLACK,"997,800","229,887",40.79766057,-73.95106232,1
199403137,7/6/2019,0:03:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK,"997,786","177,027",40.65257276,-73.9512192,1
199408422,7/5/2019,23:12:00,QUEENS,105,0,,TRUE,,,,25-44,M,BLACK,"1,053,876","181,365",40.66421621,-73.74903293,1
199403136,7/5/2019,21:25:00,BRONX,47,0,,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,020,357","259,231",40.87813788,-73.86943434,1
199403136,7/5/2019,21:25:00,BRONX,47,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,020,357","259,231",40.87813788,-73.86943434,1
199401908,7/5/2019,17:20:00,BRONX,41,0,PVT HOUSE,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,015,346","236,367",40.81540205,-73.8876607,1
199401908,7/5/2019,17:20:00,BRONX,41,0,PVT HOUSE,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,015,346","236,367",40.81540205,-73.8876607,1
199483245,7/5/2019,10:48:00,BRONX,46,0,MULTI DWELL - APT BUILD,TRUE,45-64,M,WHITE HISPANIC,25-44,M,BLACK,"1,005,992","249,443",40.85131987,-73.92141157,1
199325319,7/5/2019,4:25:00,BRONX,52,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,014,384","256,796",40.87147697,-73.89104433,1
199325320,7/5/2019,4:15:00,BRONX,44,0,,FALSE,,,,18-24,M,BLACK HISPANIC,"1,007,070","241,390",40.82921401,-73.91754237,1
199325321,7/5/2019,4:10:00,MANHATTAN,28,0,,FALSE,,,,18-24,M,BLACK,"998,688","233,318",40.80707632,-73.94784772,1
199325325,7/5/2019,4:02:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,015,157","243,351",40.8345718,-73.88831134,1
199325322,7/5/2019,3:36:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,"1,002,882","181,672",40.66531301,-73.93284095,1
199323631,7/5/2019,2:45:00,MANHATTAN,25,0,,FALSE,,,,25-44,M,BLACK,"1,000,558","231,080",40.80093037,-73.94109824,1
199325323,7/5/2019,1:14:00,BRONX,48,0,PVT HOUSE,TRUE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,016,293","250,009",40.852842,-73.88417431,1
199325324,7/5/2019,0:10:00,BROOKLYN,75,0,,FALSE,,,,25-44,F,BLACK,"1,016,729","184,070",40.67185501,-73.88291686,1
199325324,7/5/2019,0:10:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,016,729","184,070",40.67185501,-73.88291686,1
199314079,7/4/2019,23:22:00,BRONX,46,0,,FALSE,,,,25-44,M,BLACK,"1,008,934","249,674",40.85194616,-73.9107764,1
199314080,7/4/2019,21:16:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"999,446","171,582",40.63762472,-73.94524901,1
199298013,7/4/2019,6:20:00,BROOKLYN,67,0,,FALSE,,,,25-44,F,BLACK,"1,008,050","178,718",40.65719255,-73.91422293,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,WHITE,18-24,M,BLACK,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,WHITE,25-44,M,WHITE HISPANIC,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,"999,925","214,507",40.75544301,-73.94342325,1
199247701,7/3/2019,0:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,WHITE HISPANIC,"999,925","214,507",40.75544301,-73.94342325,1
199188161,7/2/2019,5:10:00,BROOKLYN,77,0,,FALSE,,,,45-64,M,BLACK,"1,004,161","181,456",40.66471735,-73.92823134,1
199174261,7/1/2019,22:10:00,BRONX,48,0,,FALSE,,,,<18,M,WHITE HISPANIC,"1,015,351","247,531",40.84604399,-73.88759088,1
199174260,7/1/2019,17:58:00,MANHATTAN,33,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,001,602","246,487",40.84321624,-73.93728756,1
199134397,6/30/2019,21:35:00,QUEENS,101,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,051,810","158,386",40.60115996,-73.75670988,1
199134405,6/30/2019,4:24:00,MANHATTAN,10,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK,"982,756","210,140",40.74347046,-74.005393,1
199134404,6/30/2019,3:33:00,STATEN ISLAND,120,0,,FALSE,,,,18-24,M,BLACK,"961,586","167,100",40.62530661,-74.08164662,1
199134399,6/30/2019,1:20:00,BRONX,41,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,011,581","235,322",40.81254627,-73.90126679,1
199134403,6/29/2019,18:39:00,BROOKLYN,83,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,003,824","192,762",40.6957505,-73.92941323,1
199134401,6/29/2019,6:00:00,BROOKLYN,70,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE,"996,021","167,201",40.62560501,-73.9575972,1
199134406,6/29/2019,5:48:00,BROOKLYN,69,0,PVT HOUSE,FALSE,18-24,M,BLACK,25-44,F,BLACK,"1,013,573","170,157",40.6336779,-73.8943545,1
199134406,6/29/2019,5:48:00,BROOKLYN,69,0,PVT HOUSE,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,013,573","170,157",40.6336779,-73.8943545,1
199134398,6/28/2019,17:35:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,F,BLACK,"1,008,228","183,789",40.67111083,-73.91356336,1
199134398,6/28/2019,17:35:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,008,228","183,789",40.67111083,-73.91356336,1
199134402,6/28/2019,12:34:00,BROOKLYN,72,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,M,ASIAN / PACIFIC ISLANDER,"982,753","172,890",40.6412278,-74.00539555,1
199134400,6/28/2019,4:30:00,QUEENS,110,0,,FALSE,,,,25-44,M,BLACK,"1,021,509","208,334",40.73843508,-73.86555106,1
199061351,6/28/2019,0:26:00,BROOKLYN,83,0,,FALSE,18-24,M,BLACK,<18,M,WHITE HISPANIC,"1,003,823","194,497",40.70051268,-73.9294118,1
199052835,6/28/2019,0:25:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,009,394","242,828",40.8331546,-73.90913931,1
199046249,6/27/2019,21:02:00,QUEENS,101,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,053,917","159,316",40.6036963,-73.74911277,1
199046250,6/27/2019,1:00:00,BRONX,52,0,,FALSE,,,,18-24,M,BLACK HISPANIC,"1,009,309","252,307",40.8591719,-73.90941105,1
199046251,6/27/2019,0:15:00,BRONX,46,0,,FALSE,,,,25-44,M,BLACK,"1,005,725","249,742",40.85214119,-73.92237572,1
198998743,6/26/2019,20:45:00,BROOKLYN,81,0,,FALSE,<18,M,BLACK,<18,M,BLACK,"1,004,471","187,274",40.68068575,-73.92709648,1
198998742,6/26/2019,0:36:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,UNKNOWN,"1,009,077","214,329",40.75493348,-73.91039019,1
198948496,6/25/2019,22:24:00,BROOKLYN,81,0,PVT HOUSE,FALSE,,,,18-24,M,BLACK,"1,006,938","187,372",40.68094876,-73.91820161,1
198948498,6/25/2019,16:48:00,QUEENS,108,0,PVT HOUSE,FALSE,65+,M,UNKNOWN,45-64,F,WHITE,"1,009,241","212,324",40.7494298,-73.9098057,1
198948497,6/25/2019,2:55:00,BRONX,42,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,013,492","243,405",40.83472568,-73.89432799,1
198948497,6/25/2019,2:55:00,BRONX,42,0,,FALSE,18-24,M,UNKNOWN,25-44,M,BLACK HISPANIC,"1,013,492","243,405",40.83472568,-73.89432799,1
198948495,6/25/2019,1:20:00,QUEENS,109,0,,FALSE,<18,M,ASIAN / PACIFIC ISLANDER,18-24,M,UNKNOWN,"1,032,807","217,854",40.76451022,-73.82471319,1
198948494,6/25/2019,0:01:00,BRONX,48,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,014,015","251,634",40.85731011,-73.89240147,1
198900605,6/24/2019,18:55:00,MANHATTAN,32,0,GROCERY/BODEGA,TRUE,,,,25-44,M,BLACK,"1,000,928","236,480",40.81575119,-73.93974841,1
198900606,6/24/2019,2:49:00,BRONX,41,0,,FALSE,,,,25-44,M,BLACK,"1,014,135","236,990",40.81711619,-73.89203291,1
198900607,6/24/2019,0:05:00,BROOKLYN,60,0,,FALSE,,,,18-24,M,BLACK,"985,897","148,507",40.57430143,-73.99407279,1
198858232,6/23/2019,23:08:00,BRONX,43,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,019,719","243,343",40.8345327,-73.87182548,1
198858233,6/23/2019,20:35:00,BRONX,50,0,,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,010,218","258,831",40.87707566,-73.90609966,1
198858231,6/23/2019,16:00:00,BRONX,44,0,,FALSE,,,,25-44,M,BLACK,"1,008,053","241,673",40.82998817,-73.91398934,1
198858231,6/23/2019,16:00:00,BRONX,44,0,,FALSE,,,,<18,M,BLACK,"1,008,053","241,673",40.82998817,-73.91398934,1
198858230,6/23/2019,12:02:00,BROOKLYN,61,0,,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"995,122","155,693",40.59401906,-73.96085432,1
198858229,6/23/2019,2:15:00,BRONX,46,0,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,011,477","250,772",40.85495237,-73.90157979,1
198858229,6/23/2019,2:15:00,BRONX,46,0,,FALSE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,011,477","250,772",40.85495237,-73.90157979,1
198858227,6/23/2019,0:30:00,MANHATTAN,30,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"997,736","240,029",40.82549764,-73.9512731,1
198857666,6/22/2019,22:30:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK,"1,006,852","239,269",40.82339303,-73.91833725,1
198857666,6/22/2019,22:30:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,006,852","239,269",40.82339303,-73.91833725,1
198858228,6/22/2019,2:36:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,001,064","200,639",40.71737668,-73.93934674,1
198857665,6/21/2019,23:30:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,005,530","233,943",40.80877794,-73.9231307,1
198760075,6/20/2019,19:09:00,BROOKLYN,75,0,GAS STATION,FALSE,,,,25-44,M,WHITE HISPANIC,"1,019,847","184,424",40.67281467,-73.87167483,1
198760073,6/20/2019,19:02:00,BROOKLYN,77,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"1,002,625","183,496",40.67032002,-73.93376236,1
198760073,6/20/2019,19:02:00,BROOKLYN,77,0,,FALSE,25-44,M,BLACK HISPANIC,<18,M,BLACK,"1,002,625","183,496",40.67032002,-73.93376236,1
198760074,6/20/2019,17:43:00,BROOKLYN,63,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,001,311","166,450",40.62353507,-73.93854224,1
198705941,6/19/2019,18:01:00,BROOKLYN,73,0,,FALSE,45-64,M,BLACK,45-64,M,BLACK,"1,006,976","184,974",40.6743667,-73.91807269,1
198705943,6/19/2019,10:40:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"984,075","198,251",40.71083816,-74.00063268,1
198653292,6/18/2019,10:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,010,854","182,099",40.66646466,-73.90410359,1
198595255,6/17/2019,23:21:00,BROOKLYN,73,0,,FALSE,25-44,M,BLACK,45-64,M,WHITE HISPANIC,"1,009,528","186,407",40.67829304,-73.90886719,1
198595257,6/17/2019,17:34:00,BRONX,43,0,,FALSE,,,,18-24,M,BLACK,"1,023,757","242,233",40.83146893,-73.85723973,1
198595258,6/17/2019,14:47:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,"1,001,727","191,635",40.69266154,-73.9369784,1
198552502,6/15/2019,4:14:00,MANHATTAN,32,0,,TRUE,<18,M,BLACK,25-44,M,BLACK,"999,488","235,746",40.81373916,-73.9449524,1
198552994,6/15/2019,1:25:00,MANHATTAN,32,0,,FALSE,,,,18-24,M,BLACK,"1,000,313","234,249",40.80962885,-73.94197558,1
198552995,6/14/2019,15:57:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,"1,005,740","182,009",40.66623152,-73.922538,1
198552996,6/14/2019,2:45:00,BRONX,44,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,007,338","246,716",40.84383164,-73.91655563,1
198457970,6/13/2019,16:10:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,"997,937","226,909",40.78948656,-73.95057358,1
198457971,6/13/2019,15:06:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"991,352","192,378",40.69471531,-73.97439045,1
198405079,6/12/2019,22:57:00,BROOKLYN,61,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,000,566","156,826",40.59712057,-73.94124922,1
198404597,6/12/2019,19:37:00,BROOKLYN,77,0,GROCERY/BODEGA,TRUE,25-44,M,BLACK,45-64,M,BLACK,"1,000,435","185,274",40.6752045,-73.9416527,1
198405080,6/12/2019,19:27:00,STATEN ISLAND,121,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,"937,942","170,983",40.63587257,-74.16684867,1
198405076,6/12/2019,8:09:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,UNKNOWN,25-44,F,WHITE,"1,023,622","253,318",40.86189456,-73.85766248,1
198405077,6/12/2019,2:14:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,"993,387","187,600",40.68159893,-73.96705838,1
198350536,6/11/2019,21:41:00,BROOKLYN,75,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK,"1,020,214","183,053",40.66905011,-73.87035912,1
198266990,6/10/2019,2:21:00,MANHATTAN,30,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,"998,886","240,181",40.82591301,-73.94711753,1
198295765,6/10/2019,0:55:00,BROOKLYN,83,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,006,847","192,241",40.69431328,-73.91851337,1
198295765,6/10/2019,0:55:00,BROOKLYN,83,0,,FALSE,18-24,M,UNKNOWN,25-44,M,BLACK HISPANIC,"1,006,847","192,241",40.69431328,-73.91851337,1
198255470,6/9/2019,22:20:00,BRONX,42,0,,FALSE,,,,18-24,M,BLACK,"1,015,667","243,850",40.83593961,-73.88646599,1
198255468,6/9/2019,22:13:00,QUEENS,103,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,041,409","193,095",40.69650157,-73.79387084,1
198255469,6/9/2019,20:01:00,BRONX,52,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,010,327","253,958",40.86370045,-73.90572447,1
198255466,6/9/2019,2:25:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK,"1,000,980","231,749",40.80276581,-73.93957234,1
198255467,6/8/2019,22:44:00,STATEN ISLAND,120,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"951,610","171,560",40.63751722,-74.11760587,1
198255459,6/8/2019,5:05:00,MANHATTAN,33,0,,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,001,264","244,950",40.83899828,-73.93851306,1
198255459,6/8/2019,5:05:00,MANHATTAN,33,0,,TRUE,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,001,264","244,950",40.83899828,-73.93851306,1
198255465,6/8/2019,2:55:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,,,,45-64,F,BLACK,"995,826","188,145",40.68309197,-73.95826373,1
198255463,6/8/2019,0:40:00,BROOKLYN,79,0,,FALSE,,,,45-64,M,BLACK,"995,908","187,609",40.68162067,-73.957969,1
198255461,6/7/2019,22:25:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,F,BLACK,"999,382","190,051",40.68831814,-73.94543816,1
198255461,6/7/2019,22:25:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"999,382","190,051",40.68831814,-73.94543816,1
198255460,6/7/2019,17:50:00,BROOKLYN,73,0,,FALSE,45-64,M,WHITE HISPANIC,25-44,M,BLACK,"1,009,650","186,966",40.67982702,-73.90842524,1
198255460,6/7/2019,17:50:00,BROOKLYN,73,0,,FALSE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,009,650","186,966",40.67982702,-73.90842524,1
198255458,6/7/2019,17:08:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,45-64,F,BLACK,"997,920","227,368",40.79074641,-73.95063404,1
198255457,6/7/2019,10:30:00,BROOKLYN,75,0,PVT HOUSE,FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,020,467","183,148",40.66930983,-73.8694466,1
198171739,6/7/2019,0:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,025,619","256,059",40.86940863,-73.85042595,1
198171739,6/7/2019,0:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,025,619","256,059",40.86940863,-73.85042595,1
198171739,6/7/2019,0:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,025,619","256,059",40.86940863,-73.85042595,1
198171739,6/7/2019,0:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,45-64,M,BLACK,"1,025,619","256,059",40.86940863,-73.85042595,1
198159775,6/6/2019,17:30:00,BROOKLYN,70,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"998,712","170,677",40.63514191,-73.94789561,1
198159773,6/6/2019,0:56:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"998,989","189,991",40.68815412,-73.94685538,1
198107751,6/5/2019,23:38:00,QUEENS,105,0,PVT HOUSE,FALSE,,,,65+,F,BLACK,"1,053,432","185,858",40.67655192,-73.75058722,1
198107752,6/5/2019,12:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,<18,M,BLACK,"1,007,373","232,752",40.80550435,-73.91647725,1
198107752,6/5/2019,12:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,<18,M,BLACK,"1,007,373","232,752",40.80550435,-73.91647725,1
198052649,6/4/2019,22:50:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"990,007","192,515",40.69509232,-73.97924063,1
198052648,6/4/2019,19:58:00,BRONX,52,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,011,095","253,282",40.86184273,-73.90295061,1
198052647,6/4/2019,19:56:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,F,BLACK,"1,001,414","195,664",40.70372082,-73.93809683,1
198055667,6/4/2019,2:00:00,BRONX,52,0,,FALSE,,,,25-44,F,WHITE HISPANIC,"1,013,735","255,974",40.86922303,-73.89339457,1
197997726,6/3/2019,23:05:00,BRONX,46,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,WHITE HISPANIC,"1,013,293","252,852",40.86065555,-73.8950062,1
197997725,6/3/2019,7:07:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,"1,016,409","178,125",40.65553848,-73.88409879,1
197953468,6/2/2019,22:15:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,"1,021,396","183,855",40.67124653,-73.86609385,1
197953470,6/2/2019,1:56:00,BRONX,41,0,,FALSE,,,,18-24,M,WHITE HISPANIC,"1,011,153","235,312",40.81252013,-73.902813,1
197953469,6/1/2019,23:11:00,BROOKLYN,75,0,RESTAURANT/DINER,FALSE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,012,920","183,086",40.66916731,-73.89665222,1
197953465,6/1/2019,22:20:00,BROOKLYN,71,0,,FALSE,,,,18-24,M,BLACK,"1,003,286","181,971",40.66613284,-73.93138386,1
197953467,6/1/2019,22:12:00,BRONX,41,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,"1,015,287","235,984",40.81435103,-73.88787562,1
197953467,6/1/2019,22:12:00,BRONX,41,0,,FALSE,<18,M,BLACK,<18,M,BLACK,"1,015,287","235,984",40.81435103,-73.88787562,1
197953466,6/1/2019,21:25:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,010,706","243,782",40.83576922,-73.90439442,1
197953462,6/1/2019,14:14:00,QUEENS,101,0,,FALSE,18-24,M,BLACK,45-64,F,WHITE,"1,052,809","159,159",40.60327401,-73.75310453,1
197953462,6/1/2019,14:14:00,QUEENS,101,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,052,809","159,159",40.60327401,-73.75310453,1
197953471,6/1/2019,13:45:00,BROOKLYN,77,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"996,216","184,738",40.67374001,-73.95686362,1
197953471,6/1/2019,13:45:00,BROOKLYN,77,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,"996,216","184,738",40.67374001,-73.95686362,1
197953464,6/1/2019,4:47:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,"1,008,382","187,866",40.68230086,-73.91299361,1
197953463,5/31/2019,15:55:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"1,001,329","187,143",40.68033281,-73.938425,1
197850804,5/30/2019,5:35:00,BRONX,46,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,008,550","248,223",40.84796466,-73.9121697,1
197850586,5/30/2019,4:33:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"1,005,192","176,639",40.65149337,-73.92453001,1
197801426,5/29/2019,10:15:00,BROOKLYN,60,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"988,806","153,480",40.58795031,-73.98359801,1
197700945,5/28/2019,4:15:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,017,589","180,904",40.66316186,-73.87983228,1
197706724,5/28/2019,3:10:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,006,699","233,128",40.8065381,-73.9189106,1
197700947,5/28/2019,2:42:00,MANHATTAN,32,0,,FALSE,,,,25-44,M,BLACK,"1,001,900","238,191",40.82044551,-73.93623235,1
197700946,5/28/2019,1:50:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,000,102","229,680",40.79708858,-73.94274858,1
197700944,5/28/2019,1:20:00,BROOKLYN,69,0,,FALSE,,,,18-24,M,BLACK,"1,014,401","169,812",40.63272816,-73.89137287,1
